text,coder,tweet,topics,Arts & Culture,Business & Entrepreneurs,Celebrity & Pop Culture,Diaries & Daily Life,Family,Fashion & Style,"Film, TV & Video",Fitness & Health,Food & Dining,Learning & Educational,News & Social Concern,Relationships,Science & Technology,Youth & Student Life,Music,Gaming,Sports,Travel & Adventure,Other Hobbies,id
"De nada han servido las mentiras siniestras y la campaña del terror d la derecha, la gente sigue apoyando a Boric, todas las encuestas lo dan × ganador. Sin embargo, no hay q confiarse, la derecha es capaz de todo: fraudes y encerronas son posibles para no perder sus privilegios.",5b477fdb56e0140001ac7720,"De nada han servido las mentiras siniestras y la campaña del terror d la derecha, la gente sigue apoyando a Boric, todas las encuestas lo dan × ganador. Sin embargo, no hay q confiarse, la derecha es capaz de todo: fraudes y encerronas son posibles para no perder sus privilegios. - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Noticias e interés social'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1467342964489785344
"De nada han servido las mentiras siniestras y la campaña del terror d la derecha, la gente sigue apoyando a Boric, todas las encuestas lo dan × ganador. Sin embargo, no hay q confiarse, la derecha es capaz de todo: fraudes y encerronas son posibles para no perder sus privilegios.",60c13bce0d8616e48d044bd0,"De nada han servido las mentiras siniestras y la campaña del terror d la derecha, la gente sigue apoyando a Boric, todas las encuestas lo dan × ganador. Sin embargo, no hay q confiarse, la derecha es capaz de todo: fraudes y encerronas son posibles para no perder sus privilegios. - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]","frozenset({'Diarios y vida diaria', 'Noticias e interés social', 'Arte y cultura'})",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1467342964489785344
"De nada han servido las mentiras siniestras y la campaña del terror d la derecha, la gente sigue apoyando a Boric, todas las encuestas lo dan × ganador. Sin embargo, no hay q confiarse, la derecha es capaz de todo: fraudes y encerronas son posibles para no perder sus privilegios.",608f0f2703a37aceaf891392,"De nada han servido las mentiras siniestras y la campaña del terror d la derecha, la gente sigue apoyando a Boric, todas las encuestas lo dan × ganador. Sin embargo, no hay q confiarse, la derecha es capaz de todo: fraudes y encerronas son posibles para no perder sus privilegios. - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]","frozenset({'Diarios y vida diaria', 'Noticias e interés social'})",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1467342964489785344
"De nada han servido las mentiras siniestras y la campaña del terror d la derecha, la gente sigue apoyando a Boric, todas las encuestas lo dan × ganador. Sin embargo, no hay q confiarse, la derecha es capaz de todo: fraudes y encerronas son posibles para no perder sus privilegios.",6047238e77116b1a263b6dfd,"De nada han servido las mentiras siniestras y la campaña del terror d la derecha, la gente sigue apoyando a Boric, todas las encuestas lo dan × ganador. Sin embargo, no hay q confiarse, la derecha es capaz de todo: fraudes y encerronas son posibles para no perder sus privilegios. - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Noticias e interés social'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1467342964489785344
Debe ser bastante frustrante para un diseñador de criaturas trabajar durante semanas para crear un diseño de un monstruo completamente aterrador para que luego haya gente que quiera llevárselo al huerto.,60c13bce0d8616e48d044bd0,"Debe ser bastante frustrante para un diseñador de criaturas trabajar durante semanas para crear un diseño de un monstruo completamente aterrador para que luego haya gente que quiera llevárselo al huerto. - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]","frozenset({'Diarios y vida diaria', 'Juventud y Vida Estudiantil', 'Arte y cultura'})",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1518862177603575808
Debe ser bastante frustrante para un diseñador de criaturas trabajar durante semanas para crear un diseño de un monstruo completamente aterrador para que luego haya gente que quiera llevárselo al huerto.,5f2e09dd8b86e315a3525087,"Debe ser bastante frustrante para un diseñador de criaturas trabajar durante semanas para crear un diseño de un monstruo completamente aterrador para que luego haya gente que quiera llevárselo al huerto. - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Otros pasatiempos'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1518862177603575808
Debe ser bastante frustrante para un diseñador de criaturas trabajar durante semanas para crear un diseño de un monstruo completamente aterrador para que luego haya gente que quiera llevárselo al huerto.,5c5b608e32810e0001c345f0,"Debe ser bastante frustrante para un diseñador de criaturas trabajar durante semanas para crear un diseño de un monstruo completamente aterrador para que luego haya gente que quiera llevárselo al huerto. - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Arte y cultura'}),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1518862177603575808
Debe ser bastante frustrante para un diseñador de criaturas trabajar durante semanas para crear un diseño de un monstruo completamente aterrador para que luego haya gente que quiera llevárselo al huerto.,5dcbea3588381e87f60cb202,"Debe ser bastante frustrante para un diseñador de criaturas trabajar durante semanas para crear un diseño de un monstruo completamente aterrador para que luego haya gente que quiera llevárselo al huerto. - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]","frozenset({'Otros pasatiempos', 'Cine, televisión y video'})",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1518862177603575808
Debe ser bastante frustrante para un diseñador de criaturas trabajar durante semanas para crear un diseño de un monstruo completamente aterrador para que luego haya gente que quiera llevárselo al huerto.,5d56c12c129de8000137b9f5,"Debe ser bastante frustrante para un diseñador de criaturas trabajar durante semanas para crear un diseño de un monstruo completamente aterrador para que luego haya gente que quiera llevárselo al huerto. - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]","frozenset({'Otros pasatiempos', 'Arte y cultura'})",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1518862177603575808
Decreto que el año 2022 es el año de la liberación de Venezuela,613a969d098c4cfe776b699c,"Decreto que el año 2022 es el año de la liberación de Venezuela - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Noticias e interés social'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477610622938492928
Decreto que el año 2022 es el año de la liberación de Venezuela,60ad736890746ce25d7757b2,"Decreto que el año 2022 es el año de la liberación de Venezuela - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Noticias e interés social'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477610622938492928
Decreto que el año 2022 es el año de la liberación de Venezuela,5edf77f8012a2123ee08f9ad,"Decreto que el año 2022 es el año de la liberación de Venezuela - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Noticias e interés social'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477610622938492928
Decreto que el año 2022 es el año de la liberación de Venezuela,5d56c12c129de8000137b9f5,"Decreto que el año 2022 es el año de la liberación de Venezuela - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Negocios y emprendedores'}),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477610622938492928
Decreto que el año 2022 es el año de la liberación de Venezuela,610fd864e9e271d0b922e823,"Decreto que el año 2022 es el año de la liberación de Venezuela - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Noticias e interés social'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1477610622938492928
"Dejen a Florial todos los juegos y les voy a contae un cuento, sigan ahí...Ese tipo que haga coro en el dogout",5ff6094a114a0f13c144828c,"Dejen a Florial todos los juegos y les voy a contae un cuento, sigan ahí...Ese tipo que haga coro en el dogout - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]","frozenset({'Juventud y Vida Estudiantil', 'Deportes'})",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1469124705298878464
"Dejen a Florial todos los juegos y les voy a contae un cuento, sigan ahí...Ese tipo que haga coro en el dogout",5f2e09dd8b86e315a3525087,"Dejen a Florial todos los juegos y les voy a contae un cuento, sigan ahí...Ese tipo que haga coro en el dogout - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Juegos'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1469124705298878464
"Dejen a Florial todos los juegos y les voy a contae un cuento, sigan ahí...Ese tipo que haga coro en el dogout",5d56c12c129de8000137b9f5,"Dejen a Florial todos los juegos y les voy a contae un cuento, sigan ahí...Ese tipo que haga coro en el dogout - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Otros pasatiempos'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1469124705298878464
"Dejen a Florial todos los juegos y les voy a contae un cuento, sigan ahí...Ese tipo que haga coro en el dogout",6047238e77116b1a263b6dfd,"Dejen a Florial todos los juegos y les voy a contae un cuento, sigan ahí...Ese tipo que haga coro en el dogout - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Diarios y vida diaria'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1469124705298878464
"Dejen a Florial todos los juegos y les voy a contae un cuento, sigan ahí...Ese tipo que haga coro en el dogout",60ceb561bbde4a987f3f9915,"Dejen a Florial todos los juegos y les voy a contae un cuento, sigan ahí...Ese tipo que haga coro en el dogout - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Deportes'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1469124705298878464
Deseando escuchar el nuevo tema de @Aitanax,60c527b7f1813f17cdc6eabe,"Deseando escuchar el nuevo tema de @Aitanax - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]","frozenset({'Celebridades y cultura pop', 'Música'})",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1453632615324454912
Deseando escuchar el nuevo tema de @Aitanax,61378d5a86db6de26b1c3673,"Deseando escuchar el nuevo tema de @Aitanax - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]","frozenset({'Celebridades y cultura pop', 'Música', 'Arte y cultura'})",1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1453632615324454912
Deseando escuchar el nuevo tema de @Aitanax,5f623c673bbe9c101a5c2c8a,"Deseando escuchar el nuevo tema de @Aitanax - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]","frozenset({'Celebridades y cultura pop', 'Música'})",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1453632615324454912
Deseando escuchar el nuevo tema de @Aitanax,584e7a66e42c2a00013099ac,"Deseando escuchar el nuevo tema de @Aitanax - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]","frozenset({'Cine, televisión y video'})",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1453632615324454912
Deseando escuchar el nuevo tema de @Aitanax,5f7728b294840b203855824d,"Deseando escuchar el nuevo tema de @Aitanax - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]","frozenset({'Cine, televisión y video'})",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1453632615324454912
Deseando escuchar el nuevo tema de @Aitanax,61516f157092b66018472a2f,"Deseando escuchar el nuevo tema de @Aitanax - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]","frozenset({'Celebridades y cultura pop', 'Música'})",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1453632615324454912
Dice el presidente que aguas con los fanatismos. 🤨,5c5b608e32810e0001c345f0,"Dice el presidente que aguas con los fanatismos. 🤨 - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Noticias e interés social'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1530186808860065792
Dice el presidente que aguas con los fanatismos. 🤨,60c13bce0d8616e48d044bd0,"Dice el presidente que aguas con los fanatismos. 🤨 - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]","frozenset({'Diarios y vida diaria', 'Noticias e interés social', 'Arte y cultura'})",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1530186808860065792
Dice el presidente que aguas con los fanatismos. 🤨,5edc8e2eaa0f2295a0fcef85,"Dice el presidente que aguas con los fanatismos. 🤨 - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Noticias e interés social'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1530186808860065792
Dice el presidente que aguas con los fanatismos. 🤨,6038e740208b7529cd1893d7,"Dice el presidente que aguas con los fanatismos. 🤨 - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Noticias e interés social'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1530186808860065792
Dice el presidente que aguas con los fanatismos. 🤨,610d97ed406cb5e7dfc695ae,"Dice el presidente que aguas con los fanatismos. 🤨 - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Noticias e interés social'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1530186808860065792
"Dice la Chiqui, qué se intentará otro Impuesto, para seguir robando a los españoles..... Nada que siguen a ver cómo nos dejan TIESOS...",5e0b1a07de8da635317f521f,"Dice la Chiqui, qué se intentará otro Impuesto, para seguir robando a los españoles..... Nada que siguen a ver cómo nos dejan TIESOS... - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Noticias e interés social'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1457618892709404672
"Dice la Chiqui, qué se intentará otro Impuesto, para seguir robando a los españoles..... Nada que siguen a ver cómo nos dejan TIESOS...",5fc86c1b2df6ff1ff7a51ea5,"Dice la Chiqui, qué se intentará otro Impuesto, para seguir robando a los españoles..... Nada que siguen a ver cómo nos dejan TIESOS... - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Noticias e interés social'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1457618892709404672
"Dice la Chiqui, qué se intentará otro Impuesto, para seguir robando a los españoles..... Nada que siguen a ver cómo nos dejan TIESOS...",5f8f6afd0b55a11df912a5c9,"Dice la Chiqui, qué se intentará otro Impuesto, para seguir robando a los españoles..... Nada que siguen a ver cómo nos dejan TIESOS... - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]","frozenset({'Diarios y vida diaria', 'Noticias e interés social'})",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1457618892709404672
"Dice la Chiqui, qué se intentará otro Impuesto, para seguir robando a los españoles..... Nada que siguen a ver cómo nos dejan TIESOS...",5e33dbbdde69fe398b7a72b2,"Dice la Chiqui, qué se intentará otro Impuesto, para seguir robando a los españoles..... Nada que siguen a ver cómo nos dejan TIESOS... - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]","frozenset({'Negocios y emprendedores', 'Noticias e interés social'})",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1457618892709404672
"Dice la Chiqui, qué se intentará otro Impuesto, para seguir robando a los españoles..... Nada que siguen a ver cómo nos dejan TIESOS...",5de637df1abb5059e776aab2,"Dice la Chiqui, qué se intentará otro Impuesto, para seguir robando a los españoles..... Nada que siguen a ver cómo nos dejan TIESOS... - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Otros pasatiempos'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1457618892709404672
"Dice la Chiqui, qué se intentará otro Impuesto, para seguir robando a los españoles..... Nada que siguen a ver cómo nos dejan TIESOS...",578a389e07724c000114c02c,"Dice la Chiqui, qué se intentará otro Impuesto, para seguir robando a los españoles..... Nada que siguen a ver cómo nos dejan TIESOS... - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Otros pasatiempos'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1457618892709404672
Dice que te quiere y mira su actituuu’,5d366eba9749cc00185c21fb,"Dice que te quiere y mira su actituuu’ - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]","frozenset({'Diarios y vida diaria', 'Relaciones'})",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1513517219228966912
Dice que te quiere y mira su actituuu’,5fc86c1b2df6ff1ff7a51ea5,"Dice que te quiere y mira su actituuu’ - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Relaciones'}),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1513517219228966912
Dice que te quiere y mira su actituuu’,6167f652bd6573a069ea2ef9,"Dice que te quiere y mira su actituuu’ - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Relaciones'}),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1513517219228966912
Dice que te quiere y mira su actituuu’,5cd0b82bae977b00015d30eb,"Dice que te quiere y mira su actituuu’ - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]","frozenset({'Diarios y vida diaria', 'Relaciones'})",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1513517219228966912
Dice que te quiere y mira su actituuu’,6478b1b0d4fbeefe66aa57a1,"Dice que te quiere y mira su actituuu’ - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Diarios y vida diaria'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1513517219228966912
Dime : ¿por qué pretendías que te quisiera si tú no podrías quererme a mi?.,5f7728b294840b203855824d,"Dime : ¿por qué pretendías que te quisiera si tú no podrías quererme a mi?. - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Relaciones'}),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1460759586047152128
Dime : ¿por qué pretendías que te quisiera si tú no podrías quererme a mi?.,5fbfe145e52a44000a9c2966,"Dime : ¿por qué pretendías que te quisiera si tú no podrías quererme a mi?. - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Relaciones'}),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1460759586047152128
Dime : ¿por qué pretendías que te quisiera si tú no podrías quererme a mi?.,5f623c673bbe9c101a5c2c8a,"Dime : ¿por qué pretendías que te quisiera si tú no podrías quererme a mi?. - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Relaciones'}),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1460759586047152128
Dime : ¿por qué pretendías que te quisiera si tú no podrías quererme a mi?.,60c527b7f1813f17cdc6eabe,"Dime : ¿por qué pretendías que te quisiera si tú no podrías quererme a mi?. - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Relaciones'}),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1460759586047152128
Dime : ¿por qué pretendías que te quisiera si tú no podrías quererme a mi?.,6107a54bb85de1c65f98f2be,"Dime : ¿por qué pretendías que te quisiera si tú no podrías quererme a mi?. - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Relaciones'}),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1460759586047152128
Dime en quién piensas cuando te acuestas.,5b477fdb56e0140001ac7720,"Dime en quién piensas cuando te acuestas. - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Relaciones'}),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1498266728349982720
Dime en quién piensas cuando te acuestas.,611ed2c05be8517aa0d6076b,"Dime en quién piensas cuando te acuestas. - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Diarios y vida diaria'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1498266728349982720
Dime en quién piensas cuando te acuestas.,5ff6094a114a0f13c144828c,"Dime en quién piensas cuando te acuestas. - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Relaciones'}),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1498266728349982720
Dime en quién piensas cuando te acuestas.,5fd77c4c90c6f7094ff03bb6,"Dime en quién piensas cuando te acuestas. - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Relaciones'}),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1498266728349982720
Dime en quién piensas cuando te acuestas.,60ec1336008d52a998c6c45c,"Dime en quién piensas cuando te acuestas. - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Estado físico y salud'}),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1498266728349982720
Dios le da pan al que no tiene dientes y 2x1 al que no tiene gente,5da8912f5a994b001650f01f,"Dios le da pan al que no tiene dientes y 2x1 al que no tiene gente - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Arte y cultura'}),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1505303095340933120
Dios le da pan al que no tiene dientes y 2x1 al que no tiene gente,64e369beb2e16553eb33edb1,"Dios le da pan al que no tiene dientes y 2x1 al que no tiene gente - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Diarios y vida diaria'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1505303095340933120
Dios le da pan al que no tiene dientes y 2x1 al que no tiene gente,603a7b51f276124a6334ca50,"Dios le da pan al que no tiene dientes y 2x1 al que no tiene gente - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Noticias e interés social'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1505303095340933120
Dios le da pan al que no tiene dientes y 2x1 al que no tiene gente,5e1f158a3e33582402807d9f,"Dios le da pan al que no tiene dientes y 2x1 al que no tiene gente - Instrucciones: https://docs.google.com/document/d/1PEObe4xLmJx7GhcnJib11cHMfHM5sQYbbkw0KXws0S8/edit?usp=sharing

 

[Field-1]",frozenset({'Otros pasatiempos'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1505303095340933120
