id,Arts & Culture,Business & Entrepreneurs,Celebrity & Pop Culture,Diaries & Daily Life,Family,Fashion & Style,"Film, TV & Video",Fitness & Health,Food & Dining,Learning & Educational,News & Social Concern,Relationships,Science & Technology,Youth & Student Life,Music,Gaming,Sports,Travel & Adventure,Other Hobbies,topics,#topics,lang,text
1435905818642243584,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['Arts & Culture', 'Learning & Educational']",2,gr,"Ποιο είναι το πρώτο δείγμα πολιτισμού, ρωτήθηκε κάποτε από μαθητές της η ανθρωπολόγος Margaret Mead. 
Δεν είπε ούτε σκεύη, ούτε εργαλεία, ούτε λατρεία κάποιου θεού. Η απάντησή της ήταν ""το πρώτο μηριαίο οστό που είχε σπάσει και θεραπευτεί"".
(1)"
1435996363276398592,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['News & Social Concern'],1,gr,"Οι κομμουνιστές δεν ήταν ποτέ υπερ της χύμα γιούχας, έχουμε πολύ βαθύτερη ανάλυση απο το να μπινελικώνουμε. Εδώ δε λέμε συνθήματα για υπουργούς σε πορείες γιατί στοχεύουμε την πολιτική και όχι πρόσωπα. Από την άλλη ούτε μπάτσοι κανενός είμαστε, ούτε θα κλάψουμε για το Ζαβό."
1436056729511464960,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['News & Social Concern'],1,gr,"Προτείνουμε συγκεκριμένη δέσμη μέτρων για την αντιμετώπιση του τρομακτικού κύματος ακρίβειας. Η στρατηγική της κυβέρνησης να παρακολουθεί ως θεατής, δηλώνοντας ότι «η αγορά μπορεί να αυτορρυθμιστεί από μόνη της», είναι εγκληματική."
1436086998897504256,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"['Diaries & Daily Life', 'Relationships']",2,gr,"...για αρχή, μην αγαπάτε περισσότερο...προσπαθήστε να μισείτε λιγότερο...

*καληνυχτώ..."
1436207739890544640,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"['Diaries & Daily Life', 'News & Social Concern', 'Youth & Student Life']",3,gr,"Εργασία από τα 16 στον τουρισμό, εισαγωγή λιγότερων σε Πανεπιστήμια. 
Το πιάσαμε το υπονοούμενο. 
Η Ελλάδα να παράγει ανειδίκευτη εργασία. 
Δεν θέλουμε ανώτερη μόρφωση, δεν χρειάζεται να είσαι του πανεπιστημίου γιατί θέλουν να σκουπίζεις την άμμο από τα ποδια των τουριστών"
1436298291742978048,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"['Diaries & Daily Life', 'Relationships', 'Youth & Student Life']",3,gr,Έρωτας είναι να σε πονάει το δόντι και να τρως σοκολάτα
1436328580301082624,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"['Diaries & Daily Life', 'News & Social Concern', 'Youth & Student Life']",3,gr,Πάντως εδώ οι 16χρονοι έχουν ανταγωνισμό στην αγορά εργασίας από τους 80χρονους που δουλεύουν σουπερμάρκετ ακόμα γιατί δεν τους φτάνει η σύνταξη επειδή οι «κουμπαράδες» που έγιναν επί Ρήγκαν αποδείχτηκαν φούσκες.
1436358632204025856,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"['Diaries & Daily Life', 'Learning & Educational', 'Youth & Student Life']",3,gr,"Όταν πηγαίναμε μαζί σχολείο καθόσουνα στο διπλανό θρανίο και όταν μου έδινες το βιβλίο μου μετέδιδες τον ιό.. έτσι η γρίπη μας θα ζει αιώνια δε θα τη σβήσουνε  ποτέ τα χρόνια,γιατί αγάπη μου αυτά τα κοθόνια δε μας φτιάχνουν σχολειό!Καλή χρονιά παιδάκια και συνάδελφοι!"
1436539717303115776,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Diaries & Daily Life'],1,gr,"Περιμένοντας να ωριμάσουν οι συνθήκες, σαπίζουν οι επιθυμίες μας."
1436781364079177728,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['News & Social Concern'],1,gr,"Η οικονομία.
Έριξε τον (άσχετο) Τσίπρα που φορολόγησε άγρια τη μεσαία τάξη για να συσσωρεύει πλεονάσματα 
Σηκώνει τον Μητσοτάκη που μειώνει φορολογία, παρά τις παγκόσμιες δυσκολίες κ με τις ιδιωτικοποιήσεις αναπτερώνει την οικονομία δίνοντας αέρα στη μεσαία τάξη.
Χαώδης διαφορά.."
1436811477806157824,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['News & Social Concern'],1,gr,Οι ηγέτες ζητούν συγγνώμη για τυχόν αστοχίες που δεν αρκούν αν δεν συνοδεύονται από έργα. #η_ελλαδα_αλλαζει με Πρωθυπουργό Μητσοτάκη. #ΔΕΘ_2021
1436901618616832000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['Diaries & Daily Life', 'News & Social Concern']",2,gr,"Πιο συχνή διαφήμιση στο Τουίτερ στην Σκωτία: 
Σκωτσέζικη κυβέρνηση: πως να μειώσετε το ρίσκο μετάδοσης του ιού. 

Πιο συχνή διαφήμιση στο Τουίτερ στην Ελλάδα:
Lockheed Martin Europe: μάθετε για την κατασκευή φρεγατών στην Ελλάδα."
1436992768447029248,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"['Diaries & Daily Life', 'News & Social Concern', 'Other Hobbies']",3,gr,"Δεν ξέρω πόσοι από εσάς θα βρεθείτε κοντά στο Δημαρχείο του Μενιδίου σήμερα.
Όμως εκεί σας περιμένουν υπέροχα μικρά πανέμορφα σκυλάκια για υιοθεσία.
Με εμβόλιο και τσιπ.
Έτοιμα να σας λατρέψουν.
Μην τα προσπερνάτε ,σας παρακαλώ!"
1437023074247925760,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['News & Social Concern'],1,gr,"ΔΕΘ
Προς ενσωματωμενους δημοσιογραφους
Προλαβαινετε να σωσετε τα προσχηματα 
Ας διατυπωσετε 1 εστω ερωτηση με τις λεξεις ΧΡΕΟΣ κ ΕΛΛΕΙΜΜΑ..
Υγ.Γιατι φορεσατε ολοι τα καλα σας?
Σας επεβαλε ο ΥΠΕΡΤΑΤΟΣ ΗΓΕΤΗΣ dress code?
Γιατι ιδρωνετε;
Φοβαστε?
Μην σας ξεφυγει κατι κ απολυθειτε;"
1437053183872966656,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,"['News & Social Concern', 'Sports', 'Other Hobbies']",3,gr,"Ένας δολοφόνος με τιμόνι από την Ολλανδία κυκλοφορεί ελεύθερος μαζέψτε τον ρε θα σκοτώσει κανένα ο μ@λ@κας
#ItalianGP"
1437355304036020224,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['News & Social Concern'],1,gr,"«Ο κ.Τσίπρας πιστεύει ότι θα γίνουν εκλογές αλλά δεν τις ζητάει.
Εγώ ξέρω ότι οι γαλοπούλες δεν βιάζονται να έρθουν τα Χριστούγεννα»
είπε ο κ. Μητσοτάκης που επί
4 χρόνια 3 φορές την εβδομάδα ζητούσε εκλογές. Τότε 4 χρόνια η γαλοπούλα βιαζόταν να έρθουν τα Χριστούγεννα
 #ΔΕΘ2021"
1437355365025427456,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,"['Learning & Educational', 'News & Social Concern', 'Youth & Student Life']",3,gr,"Επιστροφή στα σχολεία σημαίνει επιστροφή στην κανονικότητα. 
Με τις προτάσεις και τις παρεμβάσεις μας θα είμαστε έμπρακτα δίπλα στους μαθητές και τους καθηγητές. 
Όλοι μαζί θα πετύχουμε τον στόχο της προόδου, που απαιτεί καλύτερη εκπαίδευση για όλους.

Καλή σχολική χρονιά!"
1437506153710243840,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Diaries & Daily Life'],1,gr,Η διαφορά μεταξύ εμένα και μιας βασίλισσας είναι ότι αυτή φοράει στέμμα και εγώ κέρατα
1437687367112986624,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['News & Social Concern'],1,gr,"Ξεκίνησε η 3η δόση και ο ΕΟΦ δεν τολμά να δώσει άδεια. Έχει δίκιο ο πρόεδρος του ΠΙΣ, ακαταδίωκτο άμεσα. Ο Άρειος Πάγος χαρακτηρίζει ως εγκληματική οργάνωση όποιον καταφεύγει στη δικαιοσύνη.
Ζούμε ιστορικές στιγμές. Χαμογελούν υπερήφανα από τον τάφο τους τα απόβλητα της ιστορίας."
1437778018861256704,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"['Celebrity & Pop Culture', 'Film, TV & Video', 'News & Social Concern']",3,gr,Προσπάθεια αγιοποίησης του 29χρονου μοντέλου από φίλη της στην εκπομπή του γλίτσα του γνωστού #ΑΡΔ Ευαγγελάτου φτωχή που δούλευε 2 δουλειές για να τα φέρνει βόλτα και φυσικά η προτροπή να επικρατήσει η καλοσύνη για τα 8 κιλά δεν τρέχει τίποτα ελληνικά #μμε_ξεφτιλες
1438080043486429184,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,"['News & Social Concern', 'Science & Technology', 'Youth & Student Life']",3,gr,"Τα ποσοστά του εμβολιασμού των φοιτητών μερα με τη μέρα γίνονται όλο και πιο ενθαρρυντικά δίνοντας μας την ελπίδα ότι θα επανέλθουμε στα φοιτητικά έδρανα με καλύτερες συνθήκες.
Η @dap_ndfk όμως δεν επαναπαυεται και θα συνεχίσει να επιδιώκει το βέλτιστο!"
1438231022622150656,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['News & Social Concern'],1,gr,"Ο #Μητσοτακης σιωπά κ κρατά τον #εθνικος_ρουφιανος νηπίων στην Κοινοβουλευτική Ομάδα της #ΝΔ! Είναι  100% συνυπεύθυνος για τη μισανθρωπική αθλιότητα που εκθέτει την Ελλάδα. Αν τον ξαναβάλει και στις λίστες της ΝΔ, θα είναι ομολογία της πλήρους στροφής προς την Ακροδεξιά. Ντροπή!"
1438290620401979392,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"['Diaries & Daily Life', 'Relationships', 'Youth & Student Life']",3,gr,Είχα στείλει πριν 9 μέρες στην κολλητη μου μήνυμα να ρωτήσω κατι κ μου απάντησε σημερα. Τις έχω κανει σαν τα μουτρα μου. Ειμαι περήφανη 🤭
1438382132385259520,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['News & Social Concern'],1,gr,Οι γειτονιές μας μετατρέπονται σε Καμπούλ και στα σχολεία που πληρώνει ο Έλληνας φορολογούμενος είναι μειοψηφία τα Ελληνόπουλα..Αυτή είναι η πραγματικότητα και λίγα είπε ο @bogdanosk Όσοι Έλληνες μένουν εκεί ζουν την κόλαση και δεν φαίνεται να τους ακούει κανείς..@kmitsotakis
1438744431776120832,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"['Diaries & Daily Life', 'Family', 'Relationships']",3,gr,"Όσο και να μην αντέχετε τα πεθερικά ή τους γονείς σας, μην τους στερείται τα εγγόνια τους, κάνετε κακό κυρίως στα παιδιά σας...."
1438835082865909760,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Diaries & Daily Life', 'Food & Dining']",2,gr,Κατά λάθος γιαούρτι σόγιας γαμώ την Παναγία μου γαμώ το Χριστό μου
1438865242436640768,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"['Business & Entrepreneurs', 'Food & Dining', 'News & Social Concern']",3,gr,"Για να μη μπερδευομαστε. Αυτό που έκανε η efood είναι απόλυτα νόμιμο με τις ευλογίες του Χατζηδάκη. Και είναι πράγματα που τα ξέραμε από πριν τις εκλογές. Οπότε όταν δίνεις 40% σ'αυτό το τσίρκο η ευθύνη βαραίνει κ τις 2 μεριές. Η περιβόητη πίτσα ήρθε, και ήρθε με #Efood"
1438925691156934656,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['Relationships'],1,gr,"Εγώ ξέρω ότι άμα δεν σε πει μαλάκα κι άντε γαμήσου κι εσύ και οι τριτοδεύτερες λυσσάρες που σου κάνουν λάικ, δεν σε θέλει"
1438985875531177984,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['Diaries & Daily Life', 'News & Social Concern']",2,gr,Μαζί με το cancel efood μήπως είναι καλή ιδέα και το cancel ΝΔ πού ψηφίζει νόμους επιστροφής σε εργασιακό μεσαίωνα;#cancel_efood
1439287888437522432,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['News & Social Concern'],1,gr,"Από τη ""διευρυμένη Δύση"" που πρότεινε ο Μπρεζίνσκι, με τη συμμετοχή και της Ρωσίας, ώστε να αντιμετωπιστεί η ανερχόμενη Κίνα, πάμε σε μια ""μικρή αγγλοσαξονική Δύση"". Δεν δείχνει, τουλάχιστον προσώρας, για την πιο σοφή γεωπολιτική στρατηγική..."
1439288070994530304,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['News & Social Concern'],1,gr,"Μέρες 2015! Ευτυχώς, δεν σκίζει μνημόνια, με ένα νόμο και ένα άρθρο.Στο ίδιο έργο θεατές.#θαθαθαθαθαθαθα"
1439529376048193536,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['Diaries & Daily Life', 'News & Social Concern']",2,gr,"Ο Τσιπρας εγληματησε  στην ομιλια του
Ειπε θα κανει μια τραπεζα απο τις 4 συστημικες
χωρις να πει ποια
Μηνυμα στις αγορες οτι μην επενδυετε στις Ελληνικες τραπεζες γιατι δεν γνωριζετε ποια θα σκασει κρατικη
Αρα θελει να βουλιαξει το χρηματιστηριο..."
1439589833060540416,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"['Diaries & Daily Life', 'Family', 'Relationships', 'Music']",4,gr,Παραγγειλα για τη βαπτιστήρα μου ένα καραόκε & ντραμς και τώρα δεν έχω κουμπάρα
1439620282092752896,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['Diaries & Daily Life', 'News & Social Concern']",2,gr,"Εσείς που προσπερνάτε από δεξιά, αν θέλετε να αγκαλιαστείτε με μας που ερχόμαστε από αριστερά, υπάρχουν κι άλλοι τρόποι, πιο ερωτικοί. Δε χρειάζεται να μπουν ανάμεσά μας λαμαρίνες"
1439739326905176064,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['News & Social Concern'],1,gr,"Τελείωσε ένα εφιαλτικό διήμερο για τη #ΔΕΘ2021, στο οποίο ένα παλικάρι που κυβέρνησε αυτό το ρημάδι τον τόπο για 5 χρόνια:
✅τεχνηέντως καβάλησε το κύμα λαϊκισμού περί 
#efood συνδέοντας τον νόμο Χατζηδάκη με μορφές εργασίας που όχι μόνο προϋπήρχαν αλλά επικρατούσαν επι ΣΥΡΙΖΑνελ"
1440073011491573760,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['Diaries & Daily Life', 'News & Social Concern']",2,gr,Η φωτιά στη Νέα Μάκρη ξέσπασε απόψε -ξαφνικά και ταυτόχρονα-από τέσσερεις διαφορετικές εστίες… Τυχαίο; Δεν νομίζω…
1440556418885578752,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Diaries & Daily Life'],1,gr,"Τώρα που μάθατε να λέτε το ντελίβερι τροφοδιανομέα, δεν ξεκινάτε να λέτε και το περφορατέρ διακορευτή; Είναι πιο πιασιάρικο"
1440616852854431744,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['Business & Entrepreneurs', 'News & Social Concern']",2,gr,Κατακόκκινο το κέντρο από άκρη σε άκρη από την μοτοπορεία των εργαζομένων της efood. Σαν τους σβέρκους αυτών που έλεγαν ότι είναι 100 άτομα αυτοί που αντιδράνε
1440646881034469376,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Diaries & Daily Life'],1,gr,Ποτέ μη λέτε την πρώτη σκέψη σας…
1440647014706933760,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['Diaries & Daily Life', 'News & Social Concern']",2,gr,Ποιον από τους παρακάτω όρους χρησιμοποιείτε για να περιγράψετε τους παράνομα εισερχόμενους στη χώρα;
1440677106438991872,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"['Diaries & Daily Life', 'Family', 'News & Social Concern', 'Relationships']",4,gr,"Της στήσανε καρτέρι στη Ρόδο δύο άντρες (ποιος είναι ο δεύτερος;). Πήγε να παρκάρει και πυροβολήθηκε θανάσιμα γυναίκα ετών 30, εκπαιδευτικός. Ο δράστης ήταν ο πρώην σύντροφός της, ο οποίος και εν συνεχεία αυτοκτόνησε. 
#γυναικοντονία_Ρόδος"
1440707339183554560,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,['News & Social Concern'],1,gr,"#γυναικοκτονια #Ροδος Δεν είναι έγκλημα πάθους ,είναι άλλη μία γυναικοκτονία ,πόσες γυναίκες θα θρηνήσουμε στο βωμό της πατριαρχίας.Εσείς που αναρωτιέστε ,μα καλά γιατί δεν φεύγουν ;, την πήρατε την απάντηση σας , έφυγε και την σκότωσε.Σκαστε τώρα"
1440737548309975040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Sports'],1,gr,"Μεσα σε λιγα...λεπτά, δυο μαθήματα στήριξης και αναγνώρισης απο τους οπαδούς του Ολυμπιακού #Spanoulis 👏"
1440918834865639424,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['Diaries & Daily Life', 'Food & Dining', 'Relationships']",3,gr,Είμαστε πολύ αγαπημένοι κ φροντίζει ο ένας τον άλλον! Της φτιάχνω καφέ να παίρνει στη δουλειά της μου φτιάχνει φασολάκια...
1440948926371225600,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['Relationships'],1,gr,"‘’Τι μέρες, νύχτες, χαμόγελα, στιγμές με πλεγμένα χέρια, παιχνίδια στην κουζίνα, αδιάφορους καυγάδες, βόλτες στην καλοκαιρινή Αθήνα, ταινίες, βιβλία, μουσικές θα χάσω.
[...] Τελικά είμαστε εγωιστές. Θέλω να μείνω κι άλλο εδώ’’ 
Η αγάπη μένει για πάντα. 🖤
#TolisLovedMaria"
1441703927528017920,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"['Diaries & Daily Life', 'Travel & Adventure']",2,gr,Είναι κι ένας εδώ στο πλοίο που έρχεται κάθε 10 λεπτά και παρατάει το τσιγάρο του στο τασάκι στο τραπέζι μου και με βλέπω να δείχνω το χαρακτήρα μου 15 ναυτικά μίλια βόρεια της Πάρου.
1441854866683572224,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Celebrity & Pop Culture', 'Film, TV & Video']",2,gr,"Από όλους, η Στικούδη είναι η πιο καλή στην παρουσίαση .. όλοι έχουν άγχος αλλά αυτή δείχνει σαν να το κάνει μήνες τωρα... #j2us"
1441975340105183232,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"['Diaries & Daily Life', 'News & Social Concern', 'Relationships']",3,gr,Πιο τρομακτικό στις μέρες μας νομίζω είναι το ότι ο κόσμος έχει σταματήσει να ελπίζει ........
1442005856661344256,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Diaries & Daily Life', 'Film, TV & Video']",2,gr,Κυριακή! Καναπέ με παρέα νετφλιξ ή βιβλίο;
1442156899059867648,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"['Relationships', 'Youth & Student Life']",2,gr,"Τι θες να φας;
Εσένα. 

*και κάπως έτσι ξεκίνησε."
1442428678214987776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Celebrity & Pop Culture'],1,gr,Ειμαστε ολοι χαρουμενοι μαζι σου σημερα #ViolaComeIlMareCiak
1442458814251474944,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Diaries & Daily Life', 'Youth & Student Life']",2,gr,"Και πάλι εδώ κορίτσια, επέστρεψα
#ViolaComeIlMareCiak"
